id	code	title	dmm_id	description	release_date	length	label	series_id	maker_id
5065	DVDMS-797	いろいろなデニール数の黒タイツに挟まれたい…踏まれたい…絞められたい… 黒タイツ女子○校生脚ロック逆3P - 松本いちか	dvdms00797	美少女達の長時間履いたいろいろなデニール数の黒タイツに挟まれたい…踏まれたい…窒息したい…ランガードの部分で擦られたい…びちゃびちゃに濡らしたいなどの願望を持つ方々から黒タイツに興味があるけど何から見始めたらいいのか分からない黒タイツ初心者の方々まで！全ての黒タイツビリーバーに贈る黒タイツの黒タイツによる黒タイツのためのAV。	2022-04-01				2517
5066	JBD-280	セーラー服と麻縄と… 松本いちか	jbd00280	昭和ノスタルジーフォトで人気の写真家・玉井健吾。熱烈なファン・峯尾飛鳥は若気の至りで玉井邸を訪れてしまう。突然の来訪だが快く招き入れた玉井。撮り下ろし作品を見せてもらいご満悦の飛鳥だったが、見てはいけないと念を押された作品まで見てしまい…。	2022-04-01				102
5067	BF-659	小悪魔美少女に痴女られて骨抜き射精されちゃう4時間 - 月乃ルナ	bf00659	「おじさん興奮してんの？」「我慢汁ヤバw」年下のクセに僕を弄び、チンポを嘲笑いながら射精させてくる。まさに『小悪魔』な美少女に痴女られる4時間BEST！こんな可愛い女の子たちに身勝手に犯●れたい！！	2022-04-01				3241
5068	AMBI-153	童貞の僕をちっぱいで誘惑してくる！？小悪魔従妹 松本いちか	ambi00153	夏休みの間だけ、家の事情で従妹と同居することになった。お互い小さい時に遊んだ記憶があるくらいで、意識したこともなかったが、会ってみると俺のタイプドンピシャの可愛い女の子になってるじゃないか。今年の夏は、そわそわ落ち着かない夏になりそうだ。	2022-03-20				3564
5069	MKMP-445	夜を使いはたして、朝陽が昇るまでひたすら犯●れ続けたい。リアルSEXドキュメント4時間コンプリートBEST - 枢木あおい	mkmp00445	AV女優のプライベートSEXが全て詰まったリアルドキュメント！！渚みつき、松本いちか、枢木あおい、今井夏帆…彼女たちに一晩中求め続けられる生々しい永久保存版！！エロが高まった小悪魔の誘い、絶世痴女の男をイカセ操る手淫…最強の小悪魔に迫られ、何度も至高の快感を迎える悦び！！夜を使い果たすまでイカし続ける姿にエロの根幹を見た衝撃の240分！！	2022-03-19			42303	1347
5070	MDBK-232	超人気SSS級 絶対カワイイ制服美少女40人 どぴゅッと中出しBEST - あおいれな	mdbk00232	顔面偏差値MAX女子全員に濃厚精子をどぴゅッと中出し！！絶対カワイイ制服美少女を40人厳選しました！総尺240分の大ボリュームで、制服女子とのゼロ距離を堪能できます！！中出しSEXは女子の感度も200％！！	2022-03-19				3013
5071	CJOD-340	朝がくるまで射精させる種搾りプレス 松本いちか	cjod00340	待望のシリーズ第7弾は令和ナンバーワン美デカ尻美少女・松本いちか！修学旅行先で生徒が先生を1日中種搾り逆レ●プ！小悪魔な笑みを浮かべながら肉尻揺らしてビッタンビッタン打ち付けて何度も中出し！結合部もお尻も見せつけながらチ○ポを膣奥へねじ込む！射精後もさらに加速する杭打ちプレス！身動き取れずに強●ザーメン搾取！「いちかのお尻でいーっぱいイカセてあげる…！」。	2022-03-18			422	2356
5072	DASD-984	スクヘル！ ～教イク委員会公認ヘルスNo.1嬢める＆いちか～ 伊東める 松本いちか	dasd00984	テストの点数に応じてもらえるポイントを使って性的サービスを受けられるスクールヘルス、通称スクヘル。No.1嬢はボクが密かに想いを寄せるめるちゃんだ。しかし他校でNo.1だったいちかちゃんが転校してきてトップ争いが勃発。エッチなことは恋人としてしたくてスクヘルを使っていなかったボクのポイントを最強テクで搾り取りにくる2人。甘い言葉を囁くのはポイントが欲しいから？それとも本当にボクのことを……？	2022-03-18				2275
5073	HHKL-103	親に絶対内緒の危険な関係！両親がいない間に大好きな義理妹と朝から晩まで…いや翌朝までとにかく一日中ハメ狂い！で、中出ししまくり！ 松本いちか	hhkl00103	ボクは親には秘密で義妹とこっそり付き合っている。さすがに普段は親にバレないよう細心の注意でこっそりイチャつくだけだけど、親が旅行で家を空けた日は、もう止まらない！普段抑制している理性が崩壊して義妹とひたすら何度もヤリまくる！そしてやればやるほど義妹との絆は深まる！妊娠しちゃうのは正直怖いけど中出しだって当たり前のようにやっちゃいます。ひとつ屋根の下に恋人がいるこの感覚は最高に幸せです。※本作は既にリリース済みの「HUNTB-107」から1名選抜し収録した作品となります。複数人収録のリリース済み作品と内容が重複しておりますので既にご購入済みの方はご注意ください。	2022-03-12			35798	2976
5074	MIRD-215	美尻ガールズバー美少女ハーレム 肉尻揺らして腰を振る密着挟み撃ちプレスで何度も射精せるスケベ接客 百瀬あすか 松本いちか 久留木玲 渚みつき	mird00215	こんなコト良いな！デキたら良いな！デカ尻美少女勢揃いのハーレムガールズバー！4つのお尻を揺らしながらドスケベ接客！「私たちのこと…指名し・て・ね？」奪い合いフェラ・杭打ち騎乗位・ハーレムバニー尻コキ・アフター中出し5Pまで！お尻も凄いし、プレイのテクニックも凄いんです！密着プレスでお尻に挟まれ入れ替わり何度も杭打ち中出し！悶絶モテまくり体験！こんなガールズバー行ってみてぇ～～～！	2022-03-11				3905
5075	MIAA-604	薬で眠らせた娘を異常絶倫のオヤジ達に売ってます。 （1時間/ピル服用済/現金のみ/各種オプション相談） 松本いちか	miaa00604	妻に裏切られ、会社にクビにされた父親。苦しくなっていく生活に、特製の睡眠薬で娘を眠らせ変態オヤジに売る凶行…。静かな寝息。服を脱がす衣擦れ。性器をいじくり回し響く水音。ときおり漏れる少女の喘ぎ声。肉のぶつかり合う交尾の音。性欲のまま貪られる睡眠姦レ×プ。当然のように中出し。顔や体に精液を浴びせられ眠ったまま快感を味わう。肉オナホとして扱われる一方的な性処理の記録。※男の声を抑えて収録しています。	2022-03-11				3905
5076	AVSA-195	女王様の拘束ぶっかけ濡れだく猥褻従順ペット 松本いちか	avsa00195	拘束されるカラダ、透ける服、汚れた顔で快楽に溺れるドMパイパンペットのいちか。女王様が生贄奴●として美少女を手下の男に拘束させ身体を濡らして責めて喜ぶ変態調教！言われるがままに濡らされ汚され弄ばれ感じてしまう美少女。顔も体もマ●コも汚れて濡れてダダ漏状態！液液濡れ濡れ透け透け、更に連続ぶっかけで汚された美少女は快楽絶頂で悶えまくる！	2022-03-05			19584	753
5077	BBAN-365	お酒を飲んで2人で本音で絡み合い1日中セックスしまくる！ ガチ友ホロ酔いレズドキュメント。永瀬ゆい、引退宣言。 松本いちか	bban00365	【永瀬ゆい引退宣言】仲良しな永瀬ゆいの引退発表を受けて、松本いちかが一肌脱いだ！多数の共演作品を一緒に作り上げてきた’ロリ系’界のトップ2人が思い出を語り合う最後の本気レズ！余計な演出は一切なし。お酒を飲みながらホロ酔いで朝まで絡み合う、2人の魅力と本音と本能が詰まった最高のレズドキュメント。照れと恥ずかしさと緊張の中…素の2人が見られる唯一無二のレズ作品になりました！	2022-03-04				3216
5078	MASM-001	くそ生意気なメスガキの姪っ子に大人の俺が「ざこざこざぁ～こ」と罵られて屈服！逆レ搾精されてM堕ちした話 松本いちか	masm00001	姪のいちかちゃんを1週間うちで預かることになった。せっかく俺がご飯を作ってあげたのに「食べたくない！出前頼むからクレカ貸せ！」とか言ってとにかく生意気なメスガキだ。大人に舐めた口聞いたらどうなるかワカラセてやろうと思ったが…逆に俺が押し倒されて騎乗位のまま中出しさせられてしまった！？「パパにバレたらおじさん殺されるねw」もう俺はこの子に逆らえない…。精子を搾り取られる地獄の毎日の始まりだった。	2022-02-26				956
